"Date","year","month","Local.Site.Name","County","meanlatitude","meanlongitude","PM2.5","Ozone"
2025-07-24,2025,7,"Castle Hayne","New Hanover",34.364167,-77.838611,22.5,25
2025-07-24,2025,7,"Clemmons Middle","Forsyth",36.026612,-80.341962,55.5,42
2025-07-24,2025,7,"Durham Armory","Durham",36.0329550008979,-78.904037,36,39
2025-07-24,2025,7,"Frying Pan Mountain","Haywood",35.379167,-82.7925,39,32
2025-07-24,2025,7,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,51.5,44
2025-07-24,2025,7,"Hattie Avenue","Forsyth",36.11094,-80.224501,55.5,50
2025-07-24,2025,7,"Leggett","Edgecombe",35.988278,-77.5843,40,NA
2025-07-24,2025,7,"Linville Falls","Avery",35.972347,-81.933072,44,41
2025-07-24,2025,7,"Mendenhall School","Guilford",36.1090060008986,-79.802314,51,42
2025-07-24,2025,7,"Millbrook School","Wake",35.856111,-78.574167,50,38
2025-07-24,2025,7,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,36,31
2025-07-24,2025,7,"West Johnston Co.","Johnston",35.59095,-78.4622,56,39
2025-07-25,2025,7,"Bryson City","Swain",35.434767,-83.442133,34,30
2025-07-25,2025,7,"Castle Hayne","New Hanover",34.364167,-77.838611,36,30
2025-07-25,2025,7,"Clemmons Middle","Forsyth",36.026612,-80.341962,53,44
2025-07-25,2025,7,"Durham Armory","Durham",36.0329550008979,-78.904037,46.5,45
2025-07-25,2025,7,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,31
2025-07-25,2025,7,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,28,45
2025-07-25,2025,7,"Hattie Avenue","Forsyth",36.11094,-80.224501,56,43
2025-07-25,2025,7,"Leggett","Edgecombe",35.988278,-77.5843,52,44
2025-07-25,2025,7,"Linville Falls","Avery",35.972347,-81.933072,NA,31
2025-07-25,2025,7,"Mendenhall School","Guilford",36.1090060008986,-79.802314,53,49
2025-07-25,2025,7,"Millbrook School","Wake",35.856111,-78.574167,52,42
2025-07-25,2025,7,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,50,40
2025-07-25,2025,7,"West Johnston Co.","Johnston",35.59095,-78.4622,59,39
2025-07-26,2025,7,"Bryson City","Swain",35.434767,-83.442133,24,30
2025-07-26,2025,7,"Castle Hayne","New Hanover",34.364167,-77.838611,52,31
2025-07-26,2025,7,"Clemmons Middle","Forsyth",36.026612,-80.341962,54,51
2025-07-26,2025,7,"Durham Armory","Durham",36.0329550008979,-78.904037,43,38
2025-07-26,2025,7,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,30
2025-07-26,2025,7,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,39,64
2025-07-26,2025,7,"Hattie Avenue","Forsyth",36.11094,-80.224501,55,44
2025-07-26,2025,7,"Leggett","Edgecombe",35.988278,-77.5843,58,38
2025-07-26,2025,7,"Linville Falls","Avery",35.972347,-81.933072,NA,31
2025-07-26,2025,7,"Mendenhall School","Guilford",36.1090060008986,-79.802314,53,34
2025-07-26,2025,7,"Millbrook School","Wake",35.856111,-78.574167,58,38
2025-07-26,2025,7,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,59,48
2025-07-26,2025,7,"West Johnston Co.","Johnston",35.59095,-78.4622,57,46
2025-07-27,2025,7,"Bryson City","Swain",35.434767,-83.442133,25,24
2025-07-27,2025,7,"Castle Hayne","New Hanover",34.364167,-77.838611,51,31
2025-07-27,2025,7,"Clemmons Middle","Forsyth",36.026612,-80.341962,32,31
2025-07-27,2025,7,"Durham Armory","Durham",36.0329550008979,-78.904037,33.5,33
2025-07-27,2025,7,"Frying Pan Mountain","Haywood",35.379167,-82.7925,15,27
2025-07-27,2025,7,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,46,44
2025-07-27,2025,7,"Hattie Avenue","Forsyth",36.11094,-80.224501,34,31
2025-07-27,2025,7,"Leggett","Edgecombe",35.988278,-77.5843,54,32
2025-07-27,2025,7,"Linville Falls","Avery",35.972347,-81.933072,22,25
2025-07-27,2025,7,"Mendenhall School","Guilford",36.1090060008986,-79.802314,36,31
2025-07-27,2025,7,"Millbrook School","Wake",35.856111,-78.574167,54.5,35
2025-07-27,2025,7,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,54,32
2025-07-27,2025,7,"West Johnston Co.","Johnston",35.59095,-78.4622,53,44
2025-07-28,2025,7,"Bryson City","Swain",35.434767,-83.442133,16,28
2025-07-28,2025,7,"Castle Hayne","New Hanover",34.364167,-77.838611,38,34
2025-07-28,2025,7,"Clemmons Middle","Forsyth",36.026612,-80.341962,28,41
2025-07-28,2025,7,"Durham Armory","Durham",36.0329550008979,-78.904037,22,36
2025-07-28,2025,7,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,32
2025-07-28,2025,7,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,26,44
2025-07-28,2025,7,"Hattie Avenue","Forsyth",36.11094,-80.224501,28,43
2025-07-28,2025,7,"Leggett","Edgecombe",35.988278,-77.5843,47,35
2025-07-28,2025,7,"Linville Falls","Avery",35.972347,-81.933072,NA,29
2025-07-28,2025,7,"Mendenhall School","Guilford",36.1090060008986,-79.802314,27,34
2025-07-28,2025,7,"Millbrook School","Wake",35.856111,-78.574167,42,36
2025-07-28,2025,7,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,31,33
2025-07-28,2025,7,"West Johnston Co.","Johnston",35.59095,-78.4622,34,43
2025-07-29,2025,7,"Bryson City","Swain",35.434767,-83.442133,20,29
2025-07-29,2025,7,"Castle Hayne","New Hanover",34.364167,-77.838611,25,29
2025-07-29,2025,7,"Clemmons Middle","Forsyth",36.026612,-80.341962,34,45
2025-07-29,2025,7,"Durham Armory","Durham",36.0329550008979,-78.904037,36,NA
2025-07-29,2025,7,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,31
2025-07-29,2025,7,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,23,42
2025-07-29,2025,7,"Hattie Avenue","Forsyth",36.11094,-80.224501,33,47
2025-07-29,2025,7,"Leggett","Edgecombe",35.988278,-77.5843,52,38
2025-07-29,2025,7,"Linville Falls","Avery",35.972347,-81.933072,NA,24
2025-07-29,2025,7,"Mendenhall School","Guilford",36.1090060008986,-79.802314,41,36
2025-07-29,2025,7,"Millbrook School","Wake",35.856111,-78.574167,43,42
2025-07-29,2025,7,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,39,34
2025-07-29,2025,7,"West Johnston Co.","Johnston",35.59095,-78.4622,39,42
2025-07-30,2025,7,"Bryson City","Swain",35.434767,-83.442133,18,30
2025-07-30,2025,7,"Castle Hayne","New Hanover",34.364167,-77.838611,29.5,23
2025-07-30,2025,7,"Clemmons Middle","Forsyth",36.026612,-80.341962,48,49
2025-07-30,2025,7,"Durham Armory","Durham",36.0329550008979,-78.904037,26.5,54
2025-07-30,2025,7,"Frying Pan Mountain","Haywood",35.379167,-82.7925,22,34
2025-07-30,2025,7,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,41.5,46
2025-07-30,2025,7,"Hattie Avenue","Forsyth",36.11094,-80.224501,45.5,54
2025-07-30,2025,7,"Leggett","Edgecombe",35.988278,-77.5843,46,40
2025-07-30,2025,7,"Linville Falls","Avery",35.972347,-81.933072,30,32
2025-07-30,2025,7,"Mendenhall School","Guilford",36.1090060008986,-79.802314,44,41
2025-07-30,2025,7,"Millbrook School","Wake",35.856111,-78.574167,38.5,44
2025-07-30,2025,7,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,38,36
2025-07-30,2025,7,"West Johnston Co.","Johnston",35.59095,-78.4622,38,38
2025-07-31,2025,7,"Castle Hayne","New Hanover",34.364167,-77.838611,35,30
2025-07-31,2025,7,"Clemmons Middle","Forsyth",36.026612,-80.341962,27,44
2025-07-31,2025,7,"Durham Armory","Durham",36.0329550008979,-78.904037,27,36
2025-07-31,2025,7,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,33
2025-07-31,2025,7,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,26,45
2025-07-31,2025,7,"Hattie Avenue","Forsyth",36.11094,-80.224501,29,46
2025-07-31,2025,7,"Leggett","Edgecombe",35.988278,-77.5843,51,38
2025-07-31,2025,7,"Linville Falls","Avery",35.972347,-81.933072,NA,25
2025-07-31,2025,7,"Mendenhall School","Guilford",36.1090060008986,-79.802314,39,47
2025-07-31,2025,7,"Millbrook School","Wake",35.856111,-78.574167,52,41
2025-07-31,2025,7,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,40,37
2025-07-31,2025,7,"West Johnston Co.","Johnston",35.59095,-78.4622,44,41
2025-08-01,2025,8,"Bryson City","Swain",35.434767,-83.442133,NA,32
2025-08-01,2025,8,"Castle Hayne","New Hanover",34.364167,-77.838611,27.5,33
2025-08-01,2025,8,"Clemmons Middle","Forsyth",36.026612,-80.341962,28,39
2025-08-01,2025,8,"Durham Armory","Durham",36.0329550008979,-78.904037,25,31
2025-08-01,2025,8,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,37
2025-08-01,2025,8,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,31,37
2025-08-01,2025,8,"Hattie Avenue","Forsyth",36.11094,-80.224501,29,36
2025-08-01,2025,8,"Leggett","Edgecombe",35.988278,-77.5843,39,25
2025-08-01,2025,8,"Linville Falls","Avery",35.972347,-81.933072,NA,33
2025-08-01,2025,8,"Mendenhall School","Guilford",36.1090060008986,-79.802314,28,31
2025-08-01,2025,8,"Millbrook School","Wake",35.856111,-78.574167,42,31
2025-08-01,2025,8,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,44,27
2025-08-01,2025,8,"West Johnston Co.","Johnston",35.59095,-78.4622,44,31
2025-08-02,2025,8,"Bryson City","Swain",35.434767,-83.442133,16,21
2025-08-02,2025,8,"Castle Hayne","New Hanover",34.364167,-77.838611,30.5,26
2025-08-02,2025,8,"Clemmons Middle","Forsyth",36.026612,-80.341962,28,34
2025-08-02,2025,8,"Durham Armory","Durham",36.0329550008979,-78.904037,19,31
2025-08-02,2025,8,"Frying Pan Mountain","Haywood",35.379167,-82.7925,1,26
2025-08-02,2025,8,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,18,24
2025-08-02,2025,8,"Hattie Avenue","Forsyth",36.11094,-80.224501,27,35
2025-08-02,2025,8,"Leggett","Edgecombe",35.988278,-77.5843,28,30
2025-08-02,2025,8,"Linville Falls","Avery",35.972347,-81.933072,2,31
2025-08-02,2025,8,"Mendenhall School","Guilford",36.1090060008986,-79.802314,28,27
2025-08-02,2025,8,"Millbrook School","Wake",35.856111,-78.574167,29,29
2025-08-02,2025,8,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,19,29
2025-08-02,2025,8,"West Johnston Co.","Johnston",35.59095,-78.4622,18,30
2025-08-03,2025,8,"Bryson City","Swain",35.434767,-83.442133,22,25
2025-08-03,2025,8,"Castle Hayne","New Hanover",34.364167,-77.838611,41,29
2025-08-03,2025,8,"Clemmons Middle","Forsyth",36.026612,-80.341962,46,33
2025-08-03,2025,8,"Durham Armory","Durham",36.0329550008979,-78.904037,32,41
2025-08-03,2025,8,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,34
2025-08-03,2025,8,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,38,33
2025-08-03,2025,8,"Hattie Avenue","Forsyth",36.11094,-80.224501,48,32
2025-08-03,2025,8,"Leggett","Edgecombe",35.988278,-77.5843,33,37
2025-08-03,2025,8,"Linville Falls","Avery",35.972347,-81.933072,NA,33
2025-08-03,2025,8,"Mendenhall School","Guilford",36.1090060008986,-79.802314,38,33
2025-08-03,2025,8,"Millbrook School","Wake",35.856111,-78.574167,34,38
2025-08-03,2025,8,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,29,35
2025-08-03,2025,8,"West Johnston Co.","Johnston",35.59095,-78.4622,34,37
2025-08-04,2025,8,"Bryson City","Swain",35.434767,-83.442133,25,23
2025-08-04,2025,8,"Castle Hayne","New Hanover",34.364167,-77.838611,35.5,29
2025-08-04,2025,8,"Clemmons Middle","Forsyth",36.026612,-80.341962,48,44
2025-08-04,2025,8,"Durham Armory","Durham",36.0329550008979,-78.904037,34.5,44
2025-08-04,2025,8,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,35
2025-08-04,2025,8,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,45,36
2025-08-04,2025,8,"Hattie Avenue","Forsyth",36.11094,-80.224501,47,42
2025-08-04,2025,8,"Leggett","Edgecombe",35.988278,-77.5843,31,41
2025-08-04,2025,8,"Linville Falls","Avery",35.972347,-81.933072,NA,35
2025-08-04,2025,8,"Mendenhall School","Guilford",36.1090060008986,-79.802314,46,37
2025-08-04,2025,8,"Millbrook School","Wake",35.856111,-78.574167,38,41
2025-08-04,2025,8,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,22,37
2025-08-04,2025,8,"West Johnston Co.","Johnston",35.59095,-78.4622,39,42
2025-08-05,2025,8,"Bryson City","Swain",35.434767,-83.442133,13,24
2025-08-05,2025,8,"Castle Hayne","New Hanover",34.364167,-77.838611,27,27
2025-08-05,2025,8,"Clemmons Middle","Forsyth",36.026612,-80.341962,40,34
2025-08-05,2025,8,"Durham Armory","Durham",36.0329550008979,-78.904037,24.5,36
2025-08-05,2025,8,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,29
2025-08-05,2025,8,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,26,33
2025-08-05,2025,8,"Hattie Avenue","Forsyth",36.11094,-80.224501,41,36
2025-08-05,2025,8,"Leggett","Edgecombe",35.988278,-77.5843,32,28
2025-08-05,2025,8,"Linville Falls","Avery",35.972347,-81.933072,16,33
2025-08-05,2025,8,"Mendenhall School","Guilford",36.1090060008986,-79.802314,32,31
2025-08-05,2025,8,"Millbrook School","Wake",35.856111,-78.574167,38,29
2025-08-05,2025,8,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,26,30
2025-08-05,2025,8,"West Johnston Co.","Johnston",35.59095,-78.4622,36,30
2025-08-06,2025,8,"Bryson City","Swain",35.434767,-83.442133,21,26
2025-08-06,2025,8,"Castle Hayne","New Hanover",34.364167,-77.838611,14,25
2025-08-06,2025,8,"Clemmons Middle","Forsyth",36.026612,-80.341962,36,28
2025-08-06,2025,8,"Durham Armory","Durham",36.0329550008979,-78.904037,10,30
2025-08-06,2025,8,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,26
2025-08-06,2025,8,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,21,24
2025-08-06,2025,8,"Hattie Avenue","Forsyth",36.11094,-80.224501,37,30
2025-08-06,2025,8,"Leggett","Edgecombe",35.988278,-77.5843,35,26
2025-08-06,2025,8,"Linville Falls","Avery",35.972347,-81.933072,NA,26
2025-08-06,2025,8,"Mendenhall School","Guilford",36.1090060008986,-79.802314,20,26
2025-08-06,2025,8,"Millbrook School","Wake",35.856111,-78.574167,28,31
2025-08-06,2025,8,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,33,26
2025-08-06,2025,8,"West Johnston Co.","Johnston",35.59095,-78.4622,26,29
2025-08-07,2025,8,"Bryson City","Swain",35.434767,-83.442133,24,26
2025-08-07,2025,8,"Castle Hayne","New Hanover",34.364167,-77.838611,49,26
2025-08-07,2025,8,"Clemmons Middle","Forsyth",36.026612,-80.341962,64,27
2025-08-07,2025,8,"Durham Armory","Durham",36.0329550008979,-78.904037,61,31
2025-08-07,2025,8,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,29
2025-08-07,2025,8,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,44,29
2025-08-07,2025,8,"Hattie Avenue","Forsyth",36.11094,-80.224501,66,26
2025-08-07,2025,8,"Leggett","Edgecombe",35.988278,-77.5843,68,31
2025-08-07,2025,8,"Linville Falls","Avery",35.972347,-81.933072,NA,31
2025-08-07,2025,8,"Mendenhall School","Guilford",36.1090060008986,-79.802314,60,21
2025-08-07,2025,8,"Millbrook School","Wake",35.856111,-78.574167,67,28
2025-08-07,2025,8,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,68,31
2025-08-07,2025,8,"West Johnston Co.","Johnston",35.59095,-78.4622,62,27
2025-08-08,2025,8,"Bryson City","Swain",35.434767,-83.442133,36,30
2025-08-08,2025,8,"Castle Hayne","New Hanover",34.364167,-77.838611,62.5,23
2025-08-08,2025,8,"Clemmons Middle","Forsyth",36.026612,-80.341962,85,39
2025-08-08,2025,8,"Durham Armory","Durham",36.0329550008979,-78.904037,69.5,37
2025-08-08,2025,8,"Frying Pan Mountain","Haywood",35.379167,-82.7925,19,30
2025-08-08,2025,8,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,74.5,34
2025-08-08,2025,8,"Hattie Avenue","Forsyth",36.11094,-80.224501,81.5,39
2025-08-08,2025,8,"Leggett","Edgecombe",35.988278,-77.5843,63,28
2025-08-08,2025,8,"Linville Falls","Avery",35.972347,-81.933072,65,34
2025-08-08,2025,8,"Mendenhall School","Guilford",36.1090060008986,-79.802314,72,33
2025-08-08,2025,8,"Millbrook School","Wake",35.856111,-78.574167,70,30
2025-08-08,2025,8,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,61,28
2025-08-08,2025,8,"West Johnston Co.","Johnston",35.59095,-78.4622,68,27
2025-08-09,2025,8,"Bryson City","Swain",35.434767,-83.442133,58,28
2025-08-09,2025,8,"Castle Hayne","New Hanover",34.364167,-77.838611,29,24
2025-08-09,2025,8,"Clemmons Middle","Forsyth",36.026612,-80.341962,61,37
2025-08-09,2025,8,"Durham Armory","Durham",36.0329550008979,-78.904037,40.5,37
2025-08-09,2025,8,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,30
2025-08-09,2025,8,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,57,32
2025-08-09,2025,8,"Hattie Avenue","Forsyth",36.11094,-80.224501,60,36
2025-08-09,2025,8,"Leggett","Edgecombe",35.988278,-77.5843,33,28
2025-08-09,2025,8,"Linville Falls","Avery",35.972347,-81.933072,NA,32
2025-08-09,2025,8,"Mendenhall School","Guilford",36.1090060008986,-79.802314,48,31
2025-08-09,2025,8,"Millbrook School","Wake",35.856111,-78.574167,44,32
2025-08-09,2025,8,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,27,27
2025-08-09,2025,8,"West Johnston Co.","Johnston",35.59095,-78.4622,39,31
2025-08-10,2025,8,"Bryson City","Swain",35.434767,-83.442133,45,22
2025-08-10,2025,8,"Castle Hayne","New Hanover",34.364167,-77.838611,13.5,23
2025-08-10,2025,8,"Clemmons Middle","Forsyth",36.026612,-80.341962,51,39
2025-08-10,2025,8,"Durham Armory","Durham",36.0329550008979,-78.904037,29.5,33
2025-08-10,2025,8,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,25
2025-08-10,2025,8,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,31,26
2025-08-10,2025,8,"Hattie Avenue","Forsyth",36.11094,-80.224501,48,36
2025-08-10,2025,8,"Leggett","Edgecombe",35.988278,-77.5843,31,24
2025-08-10,2025,8,"Linville Falls","Avery",35.972347,-81.933072,NA,28
2025-08-10,2025,8,"Mendenhall School","Guilford",36.1090060008986,-79.802314,42,32
2025-08-10,2025,8,"Millbrook School","Wake",35.856111,-78.574167,35,28
2025-08-10,2025,8,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,15,24
2025-08-10,2025,8,"West Johnston Co.","Johnston",35.59095,-78.4622,29,27
2025-08-11,2025,8,"Bryson City","Swain",35.434767,-83.442133,24,20
2025-08-11,2025,8,"Castle Hayne","New Hanover",34.364167,-77.838611,9.5,15
2025-08-11,2025,8,"Clemmons Middle","Forsyth",36.026612,-80.341962,26,24
2025-08-11,2025,8,"Durham Armory","Durham",36.0329550008979,-78.904037,9.5,25
2025-08-11,2025,8,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,19
2025-08-11,2025,8,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8.5,17
2025-08-11,2025,8,"Hattie Avenue","Forsyth",36.11094,-80.224501,30,22
2025-08-11,2025,8,"Leggett","Edgecombe",35.988278,-77.5843,22,19
2025-08-11,2025,8,"Linville Falls","Avery",35.972347,-81.933072,10,21
2025-08-11,2025,8,"Mendenhall School","Guilford",36.1090060008986,-79.802314,26,19
2025-08-11,2025,8,"Millbrook School","Wake",35.856111,-78.574167,22,19
2025-08-11,2025,8,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,17
2025-08-11,2025,8,"West Johnston Co.","Johnston",35.59095,-78.4622,24,21
2025-08-12,2025,8,"Bryson City","Swain",35.434767,-83.442133,16,16
2025-08-12,2025,8,"Castle Hayne","New Hanover",34.364167,-77.838611,11,10
2025-08-12,2025,8,"Clemmons Middle","Forsyth",36.026612,-80.341962,18,21
2025-08-12,2025,8,"Durham Armory","Durham",36.0329550008979,-78.904037,9,19
2025-08-12,2025,8,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,23
2025-08-12,2025,8,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,20,22
2025-08-12,2025,8,"Hattie Avenue","Forsyth",36.11094,-80.224501,21,21
2025-08-12,2025,8,"Leggett","Edgecombe",35.988278,-77.5843,16,19
2025-08-12,2025,8,"Linville Falls","Avery",35.972347,-81.933072,NA,19
2025-08-12,2025,8,"Mendenhall School","Guilford",36.1090060008986,-79.802314,17,23
2025-08-12,2025,8,"Millbrook School","Wake",35.856111,-78.574167,22,15
2025-08-12,2025,8,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,15
2025-08-12,2025,8,"West Johnston Co.","Johnston",35.59095,-78.4622,17,19
2025-08-13,2025,8,"Bryson City","Swain",35.434767,-83.442133,13,18
2025-08-13,2025,8,"Castle Hayne","New Hanover",34.364167,-77.838611,18,13
2025-08-13,2025,8,"Clemmons Middle","Forsyth",36.026612,-80.341962,26,24
2025-08-13,2025,8,"Durham Armory","Durham",36.0329550008979,-78.904037,11,24
2025-08-13,2025,8,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,23
2025-08-13,2025,8,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,27,21
2025-08-13,2025,8,"Hattie Avenue","Forsyth",36.11094,-80.224501,29,24
2025-08-13,2025,8,"Leggett","Edgecombe",35.988278,-77.5843,28,24
2025-08-13,2025,8,"Linville Falls","Avery",35.972347,-81.933072,NA,22
2025-08-13,2025,8,"Mendenhall School","Guilford",36.1090060008986,-79.802314,38,24
2025-08-13,2025,8,"Millbrook School","Wake",35.856111,-78.574167,28,22
2025-08-13,2025,8,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,23,23
2025-08-13,2025,8,"West Johnston Co.","Johnston",35.59095,-78.4622,21,36
2025-08-14,2025,8,"Bryson City","Swain",35.434767,-83.442133,17,23
2025-08-14,2025,8,"Castle Hayne","New Hanover",34.364167,-77.838611,17,21
2025-08-14,2025,8,"Clemmons Middle","Forsyth",36.026612,-80.341962,20,27
2025-08-14,2025,8,"Durham Armory","Durham",36.0329550008979,-78.904037,12.5,29
2025-08-14,2025,8,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,35
2025-08-14,2025,8,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,23.5,31
